SMILES,QEPPI Score,QED score,RO4 score,MW,MolLogP,SA score
O=C(Cc1cc(N2C(=O)c3cccnc3C2=O)ccc1Cl)Nc1ccc(Br)nc1,0.92654258,0.460510135,0.5,471.698,3.8743,2.495832276
Cc1[nH]c(=NC(=O)C2CC2C)cnc1-c1ccc(-c2ccc(OCC(F)(F)F)nc2)cc1F,0.926520586,0.564215972,0.5,460.431,4.61062,3.931829055
Cc1cc(C)nc(SCC(=O)Nc2c(C)cc(-c3ccccn3)cc2Cl)n1,0.926516354,0.49121338,0.5,398.919,4.84806,2.296496205
CN1CCCN(c2cc(F)cc(NC(=O)c3ccc(S(=O)(=O)Nc4ccccc4Cl)cc3)c2)C1=O,0.926466525,0.491629191,0.5,516.982,4.7941,2.369919871
Cc1noc(C)c1C(=O)N1CCC(c2ccc(C(=O)Nc3cc(C4CC4)ccc3F)cc2)CC1,0.926390111,0.538226005,0.75,461.537,5.58004,2.3992359
Cc1ccc(S(=O)(=O)c2cnc(CNC(=O)c3cccc(Cl)c3)o2)c(C)c1,0.926344097,0.699723839,0.5,404.875,3.70764,2.521359808
Cc1ccc(N(C(=O)c2ccncc2)C(C(=O)NC(C)(C)C)c2ccncc2)cn1,0.926339269,0.704573666,0.5,403.486,3.48282,2.96097051
CC(=O)NCCc1ccc(-c2ccc(C(=O)Nc3cc(C(=O)N4CCC(F)(F)CC4)ccc3C)cc2Cl)o1,0.926337302,0.399105578,0.5,543.998,5.71062,2.625905923
O=C(C1CCCC(=O)N1c1ccc(F)cc1)N1CCC(NC(c2ccncc2)c2ccc(Cl)cc2)CC1,0.926314831,0.489157483,0.75,521.036,5.1298,3.298306604
O=C(CCN1CCC(c2ccccc2)CC1)Nc1ccc(C(=O)N2CCN(C(=O)c3cccc(F)c3)CC2)cc1,0.92628479,0.472612269,0.75,542.655,4.6321,2.246892828
N#Cc1ccccc1Sc1ccccc1C(=O)NCC(=O)NCc1ccco1,0.926258504,0.643990966,0.25,391.452,3.34868,2.264265664
O=C(CNC(=O)c1ccc([S+]([O-])Cc2ccccn2)nc1)c1ccc(Cl)cc1,0.926253557,0.474129836,0.5,413.886,3.0505,3.358882731
Cc1ccc(F)cc1C(=O)N=c1cc(OC2CCCC2)cc(-c2cnn(CC(F)(F)F)c2)[nH]1,0.926227629,0.545629424,0.5,462.447,4.95052,3.193700102
CC(=O)Nc1cc(C(=O)N2CCC(c3ccc(Cl)cc3C)CC2)ccc1NC(=O)c1cccnc1Cl,0.926198721,0.404417601,0.5,525.436,5.92732,2.408708671
CNC(=O)c1ccnc(-c2ccc(C(=O)N3CCN(c4cc(C(F)(F)F)ccc4N4CCCCC4C)CC3)c(F)c2)c1,0.926178813,0.39600001,1,583.63,5.6073,3.177404894
O=C(NN=Cc1cc(F)cc(C(=O)Nc2ccc(Cl)cc2Cl)c1)c1ccncc1,0.926171839,0.459646949,0.5,431.254,4.5437,2.225253102
O=C(Cn1cncn1)NC12CC1CC1(CCc3ccc(-c4ccccc4)cc3NC1=O)C2,0.926164031,0.66933698,0.75,427.508,3.1851,4.382169973
CN(C(=O)Nc1ccc(F)cc1)C1CCN(c2ccc(Cl)cc2C(=O)Nc2cccc(C(=O)N3CCC3)c2)CC1,0.926123202,0.402220637,0.75,564.061,5.71,2.412252284
O=C(Nc1cc(F)c(F)c(N2CCC2)c1)c1ccc(F)c(NC(=O)c2ccccn2)c1,0.926100969,0.641024392,0.5,426.398,4.2136,2.230523332
Cn1nccc1CCc1cnccc1C(=O)Nc1ccc(C(=O)N2CCC2)cc1,0.926084578,0.70294404,0.25,389.459,2.6985,2.379405978
CN=c1[nH]c(CNC(=O)c2ccc(-c3cnn(C)c3C)cc2Cl)c(Cl)s1,0.926082253,0.690438069,0.5,410.33,3.55242,3.153539105
Cc1cc(C(=O)NC2CCC(NC(=O)c3ccncc3)CC2)ccc1-c1ccc(F)nc1,0.926078141,0.595744118,0.5,432.499,4.06212,2.336860572
Cc1cc(C(=O)N2CC(F)CCC2C)c(-c2cc(C(=O)Nc3ccc(N4CCCC4=O)c(F)c3F)cnc2C)cn1,0.926077366,0.448343878,1,565.596,5.38034,3.787891042
CN(C1CCN(C(=O)c2ccc(NC(=O)c3ccccn3)c(F)c2)CC1)C1CCN(C(=O)c2c(F)cccc2Cl)CC1,0.926021576,0.428245197,1,596.078,5.1067,2.692521934
O=C(Nc1cc(F)cc(N2CCCC2=O)c1)c1ccc(NC(=O)c2cccnc2Cl)cc1,0.926000774,0.557216285,0.5,452.873,4.5055,2.218257431
O=C(Nc1ccc(N2CCCC2=O)cc1F)c1ccc(NC(=O)c2ccncc2Cl)cc1,0.926000774,0.595659964,0.5,452.873,4.5055,2.184696485
O=C(Nc1cc(F)cc(N2CCCC2=O)c1)c1ccc(Cl)c(C(=O)Nc2cccnc2)c1,0.926000774,0.595659964,0.5,452.873,4.5055,2.263566307
CCc1nc(C)c(-c2ccc(C(=O)Nc3ccc(C(=O)N4CCN(C)CC4)cc3)cc2)[nH]1,0.926000357,0.646969164,0.25,431.54,3.58742,2.335751937
CCc1ccc(Oc2ccc(C(=O)NCC(O)c3cccs3)cn2)cc1,0.925929606,0.662086412,0.25,368.458,3.9612,2.616551637
COCc1c(C(=O)NCc2ccc(F)c(F)c2F)cnn1-c1cc(C)ccn1,0.925877273,0.657137828,0.25,390.365,3.06942,2.562217604
CN1CCCN(Cc2ccc(-c3ccc(S(=O)(=O)N=c4ccc(Cl)c[nH]4)c(Cl)c3)cc2)CC1,0.925836921,0.557862874,0.5,505.471,4.4156,2.837560522
O=C(Nc1cc(F)ccc1N1CCCCC1)c1cc(S(=O)(=O)N2CCCc3ccccc32)ccc1F,0.925798118,0.501571318,0.75,511.594,5.3489,2.36004867
CC(C)(C)C(=O)N1CCC(c2ccc(NC(=O)c3cnc(-c4ccccn4)cn3)cc2)CC1,0.925751686,0.639416424,0.75,443.551,4.543,2.438887036
Cc1cc(Cl)ccc1N(CC(=O)NC1CCCCC1)C(=O)CNC(=O)c1c(C)nn(-c2ccccc2)c1C,0.925714314,0.438139201,0.75,536.076,4.66286,2.57517752
CCCn1cc(C(=O)N2Cc3ccc(C(=O)NCCc4ccc(C)cc4)cc3CC2C)c(C)n1,0.925709128,0.56808016,0.5,458.606,4.46944,2.948001952
O=C(Nc1ccc(N2C(=O)C=CC2=O)cc1C(=O)Cc1ccccc1)c1ccccn1,0.925700307,0.496400829,0.5,411.417,3.1887,2.369699728
O=C(NC1CCCCC1)c1ccc(NC(=O)c2ccc(N3CCCC3c3ccc(F)cc3)cc2C(F)(F)F)cn1,0.925694823,0.325431883,0.75,554.588,6.8958,3.044195647
O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(C(=O)N2CCC(N3CCCCC3)C2)cc1)c1cccc(Cl)c1,0.925682247,0.373204331,0.75,565.501,6.1984,2.708163578
Cc1cncc(Cc2cccnc2C(=O)Nc2ccc(N3CC(F)(F)C3)nc2)c1,0.925673664,0.716279728,0.25,395.413,3.47842,2.724928711
Cc1nc(C)c(CNC(=O)c2c(F)ccc(NC(=O)c3cccnc3)c2Cl)o1,0.925667584,0.678365341,0.5,402.813,3.66124,2.600273225
CN(C)C1CCN(c2nc(=NC(=O)c3ccc(F)c(-c4ccnc(F)c4)c3)cc[nH]2)CC1,0.925649345,0.633969912,0.5,438.482,3.0214,3.158516265
CC(C)(C)c1ccc(NC(=O)c2ccc(Br)nc2)c(N2CCN(C(=O)c3ccc(Cl)cc3)CC2)n1,0.925593555,0.435230691,0.75,556.892,5.4047,2.478004644
CC(=NNC(=S)Nc1ccc(F)cc1)c1cc(C)c(C(=O)c2ccc(F)cc2F)cn1,0.925589561,0.258438811,0.5,442.466,4.74892,2.538726244
CNC(=O)c1c(C2CCCN(C(=O)c3ccc(-c4ccnc(C)c4)c(F)c3)C2)cnn1C,0.925550282,0.681942806,0.5,435.503,3.30902,3.102481736
O=C(Nc1cc(N2CCC2)ccc1F)c1ccc(Cl)c(C(=O)Nc2cccnc2)c1,0.925524473,0.62790233,0.5,424.863,4.5888,2.078211227
CN(C)C1CCCN(c2ccc(NC(=O)c3cccc(-c4ccc(F)cc4)n3)cn2)C1,0.925447583,0.675697816,0.75,419.504,4.0654,2.718438754
CC1CC(N(C)C)CN1c1ccc(NC(=O)c2cnccc2-c2ccncc2)cc1F,0.925444245,0.675741449,0.75,419.504,4.0638,3.326165476
O=C(N=c1cco[nH]1)N1CCC(NCc2ccn(-c3ccc(C(F)(F)F)cc3)n2)CC1,0.925438344,0.660330689,0.5,434.422,3.0871,3.278642165
O=C(c1ncnn1Cc1ccc(F)c(F)c1)N1CCC(Nc2ccc(F)cc2)CC1,0.925426364,0.693396115,0.5,415.419,3.4604,2.481357396
CC(C)c1ccc(NC(=O)c2ccc(Cl)nc2N2CCCN(C(=O)CCc3ccccc3)CC2)cc1,0.925418675,0.413937078,0.5,505.062,5.7822,2.270650911
O=C(Nc1ccc(-c2ccncc2)cc1Cl)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.925388157,0.616328968,0.5,455.967,4.4414,2.071227991
O=C(COC(=O)c1ccccc1NC(=O)c1ccco1)c1ccc(Cl)cc1,0.925350547,0.508325895,0.5,383.787,4.225,1.890132955
CC(NC(=O)c1ccc(N2CCCC2=O)c(Cl)c1)c1ccc(Cl)c(-c2ccncc2)n1,0.925343633,0.583235587,0.5,455.345,5.0682,2.93953632
CC(NC(=O)c1ccc(-c2ccnc(N3CCC(F)CC3)c2)c(Oc2ccc(C(=O)NC3CC3)cc2)c1)C(C)(C)C,0.925338149,0.328249691,1,558.698,6.5358,3.182878723
O=C(NCc1cccnc1N1CCCC1)c1ccc(-c2ccc(Cl)nn2)cc1,0.925270855,0.714835114,0.25,393.878,3.7222,2.174497976
Cc1cc(-c2ccc(NC(=O)c3ccnc(N4CCC(N(C)C)C4)c3)cc2F)ccn1,0.925268114,0.677802905,0.5,419.504,3.98372,2.857600131
CC(=O)Nc1cccc(Oc2ccnc(Oc3cc(Cl)ccc3Cl)n2)c1,0.925242245,0.637864077,0.5,390.226,5.3264,2.248156309
Cc1ccc(Sc2ccc(C(=O)NCC(=O)Nc3ccc(F)c(F)c3)cn2)cc1,0.925238311,0.635843211,0.5,413.449,4.18792,2.13606192
COc1ncc(NC(=O)N(Cc2ccncc2)Cc2sccc2C)cc1F,0.925238073,0.688462468,0.5,386.452,4.22852,2.539316172
CC(=O)Nc1ccc2c(c1)N(C(=O)c1ccc(C)c(NS(=O)(=O)c3ccc(C)cc3)c1)CCC2,0.925237536,0.558906432,0.5,477.586,4.65564,2.23284506
O=C(NCc1ccc(F)cc1)c1ccc(C2=NC(c3cncc(C(F)(F)F)c3)CN2)cc1,0.925230265,0.580643654,0.5,442.416,4.2606,3.139906572
CC(=O)NC1CN(C(=O)c2ccc(NC(=O)c3cccnc3-c3cc(Cl)cc(N4CCCC4=O)c3C)cc2)C1,0.925220847,0.485200902,1,546.027,4.05002,2.716230699
O=C(Nc1ccc(NC(=O)C2CCN2C(=O)c2ccccc2F)cc1)c1ccc(Cl)nc1,0.925200164,0.572701552,0.25,452.873,3.9796,2.570322971
Cc1ccc(NC(=O)c2cc(C(=O)Nc3cc(N4CCCC4=O)ccc3F)ccn2)cc1F,0.925185323,0.60646036,0.5,450.445,4.29962,2.300562137
Cc1ccc(NC(=O)c2ccnc(C(=O)Nc3cc(F)cc(N4CCCC4=O)c3)c2)cc1F,0.925185323,0.60646036,0.5,450.445,4.29962,2.348569581
Cc1ccc(NC(=O)c2cc(C(=O)Nc3cc(F)cc(N4CCCC4=O)c3)ccn2)cc1F,0.925185323,0.60646036,0.5,450.445,4.29962,2.348569581
Cc1ccc(C(=O)NCc2ccc(F)cc2)cc1-c1cnccc1C(=O)N1CCNCC1,0.925154746,0.649602448,0.25,432.499,3.17152,2.298583482
CN(CC(=O)Nc1c(Cl)cccc1Cl)C(=O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,0.925153196,0.542831993,0.5,482.323,4.5047,2.172794892
CN(CC(=O)Nc1ccc(Cl)c(Cl)c1)C(=O)c1cccc(N2C(=O)c3ccccc3C2=O)c1,0.925153196,0.542831993,0.5,482.323,4.5047,2.143561447
Cc1ccc(-n2c(C)c(O)n(CC(=O)Nc3c(Cl)cccc3Cl)c2=O)cc1,0.925088704,0.690071614,0.5,406.269,3.90694,2.348159642
CNC(=O)C1(c2ccccc2)CCN(C(=O)c2ccc(NC(=O)c3cncc(C)c3)cc2)CC1,0.925067723,0.614185661,0.25,456.546,3.56232,2.388129863
Cc1cc(C(=O)NCC(c2cccnc2)N2CCN(C(=O)c3ccccc3)CC2)ccc1Cl,0.92502898,0.60156714,0.25,462.981,3.97252,2.583242254
Cc1ccc(Cl)cc1N(CC(=O)Nc1ccccc1N1CCCNC1=O)S(=O)(=O)c1ccccc1,0.925020218,0.489789149,0.5,513.019,4.40212,2.422743433
O=C(Nc1ccc(Cl)c(C(=O)N2CCOCC2)c1)c1ncc[nH]c1=Nc1ccc(F)c(F)c1,0.925015748,0.606951717,0.5,473.867,3.2984,2.813259049
O=C(NCCN1CCCC1)c1ccc(NC(=O)c2ccc(-c3ccccn3)cc2)cc1,0.925011575,0.616300814,0.25,414.509,3.8265,1.906314862
CN(C1CC1)C1CCN(c2ccc(Cl)cc2C(=O)Nc2cnn(-c3ccccc3F)c2)CC1,0.925007463,0.555168271,1,467.976,4.9801,2.541563631
Cc1cc(C(=O)Nc2ccccc2N2CCC(N3CCCCC3)CC2)nn1Cc1c(F)cccc1Cl,0.924996376,0.460163635,1,510.057,5.73932,2.493021163
Cc1cc(C)nc(CNC(=S)NC(Cc2ccco2)c2ccncc2)n1,0.924953401,0.648636997,0.25,367.478,3.02954,3.099241483
O=S(=O)(Nc1cc(F)cc(C(O)c2ccncc2)c1)c1ccc(Cl)nc1,0.924944878,0.64947307,0.25,393.827,3.1516,2.870320758
Cc1cccc2c1C(=O)N(c1ccc(F)c(CNC(C)c3ncccn3)c1)C2=O,0.924943745,0.674291423,0.25,390.418,3.57552,2.971708705
Cc1c(CNC(=O)c2cccc(-c3ccnc(C4CCCCC4)c3)n2)cnn1C,0.924932957,0.710984107,0.5,389.503,4.16322,2.522957229
Cc1nn(C)cc1-c1cc(C(=O)NCc2cc(F)c(F)cc2F)cnc1N1CCC1,0.924892545,0.649566399,0.5,415.419,3.34792,2.614197295
CC1CCCN1CCn1cc(-c2ccc(C(=O)Nc3ccc(C4CN(C)C4)c(F)c3)cc2F)cn1,0.924873292,0.538536134,1,479.575,4.5939,3.116912239
COc1cc2c(cc1Cl)CN(C(=O)c1ccc(NC(=O)C3NCCCC3c3ccc(F)c(C(=O)N4CCC4)c3)cc1)CC2,0.924836993,0.413019378,1,605.11,5.0064,3.492817173
CCc1onc(C)c1NC(=O)c1cc(C)nc(C(=O)Nc2ccc(Cl)cc2)c1,0.924813151,0.663121466,0.5,398.85,4.40684,2.434215237
CN1CCCN(c2cc(NC(=O)c3ccc(NC(=O)C=Cc4cccnc4)c(Cl)c3)cc(Cl)c2F)C1=O,0.924807131,0.391432367,0.5,542.398,5.6936,2.727096353
CC(=O)N=c1[nH]cc(Cc2cccc(C(=O)Nc3ccc(N4CCCC4=O)cc3Cl)c2)s1,0.924794793,0.588563925,0.5,468.966,4.1467,2.8955352
Cc1nc(F)ccc1-c1cccc(C(=O)Nc2ccc(C(=O)N3CCN(C)CC3)cc2)n1,0.924771607,0.639473817,0.5,433.487,3.23102,2.337772562
CC(=O)Nc1ccccc1-c1nnc(CCC(=O)NC2CCc3ccccc32)o1,0.924762487,0.672040834,0.25,390.443,3.4313,2.707164146
O=C(Nc1ccc(N2CCCC2=O)cc1)C(=O)c1ccccc1C(=O)Nc1ccc(F)cc1,0.924719095,0.442465645,0.5,445.45,4.0262,2.131390473
Cc1cc(C(=O)NCc2cccnc2)ccc1N=c1nc(C2CC2)c(C(F)(F)F)c[nH]1,0.92471534,0.641137941,0.5,427.43,4.17172,2.971203438
Cc1cc(C(=O)C(=O)Nc2ccc(Cl)cc2)c(C)n1CC(=O)Nc1ccccc1,0.924693465,0.472202676,0.5,409.873,4.21844,2.026092272
O=C1CN(c2cc(Cl)cc(Cl)c2)C(=O)C(Cc2ccnc(C(=O)Nc3ccc(F)c(F)c3F)c2)CN1,0.924615443,0.473172647,0.5,537.325,4.3797,3.289007411
O=C(CNC(=O)c1cnn(-c2ccc(F)cc2)c1Cl)Nc1ccc(F)c(Cl)c1,0.924615324,0.652810049,0.25,425.222,3.8258,2.196238906
Cc1ccc(-c2ccc(F)c(NC(=O)C(C)N3CCN(c4ccccc4)CC3)c2)nn1,0.924593329,0.68273216,0.5,419.504,3.74032,2.596759065
Cc1ccc(CN2CCCC2C)cc1NC(=O)c1ccc(-n2ccnn2)cc1Cl,0.924577177,0.675032672,0.75,409.921,4.46572,2.854552422
Cc1cc(-c2ccc3c(c2)CC(NC(=O)c2cccc(N4CCOCC4)c2)CC3)nc(C)n1,0.924557388,0.664164972,0.75,442.563,3.88434,2.890378732
CCCNc1ccnc(C)c1-c1ccc(Sc2ncccc2NC(=O)CC)c(F)c1,0.924548447,0.470287142,0.75,424.545,5.91272,2.667612675
O=C(Nc1ccc(C(=O)NC(CN2CCCC2)c2ccc(Cl)cc2)cc1)c1ccsc1,0.924534857,0.515136015,0.5,453.995,5.2207,2.573422159
O=C(Cc1cccc(F)c1)NC(C(=O)N1CCN(C(=O)c2ccncc2)CC1)c1ccccc1,0.924533129,0.613192398,0.25,460.509,2.6053,2.652470192
CN(C)C1CCN(c2ccc(C(=O)Nc3cc(C4CC4)cc(Cl)c3C(=O)Nc3ccccc3Cl)cc2)C1,0.924531043,0.360548661,0.75,537.491,6.5157,2.931455193
CC(C)(C(=O)N1CCN(c2ccc(CNC(=O)c3cccnc3C(F)(F)F)cc2F)CC1)c1ccccc1,0.924481452,0.467387778,0.5,528.55,4.7959,2.582376751
O=C(Nc1cccc(F)c1F)c1ccc(NC(=O)c2cccnc2N2CCCC2)cc1,0.924474835,0.636570424,0.5,422.435,4.4646,2.070036288
O=C(Nc1cc(C(=O)Nc2cc(F)ccc2N2CCCC2)ccc1F)c1ccncc1,0.924474835,0.636570424,0.5,422.435,4.4646,2.083750203
O=C(Nc1cc(C(=O)Nc2cc(F)ccc2N2CCCC2)ccc1F)c1cccnc1,0.924474835,0.636570424,0.5,422.435,4.4646,2.075686763
O=C(Nc1cc(F)ccc1C(=O)Nc1ccc(Cl)nc1)c1ccc(N2CC3CCC(C3)C2)c(C(F)(F)F)c1,0.924468994,0.278035573,0.75,546.952,6.6338,4.015568945
O=C(NC(=O)c1ccc(N2C3CCCC2CC3)cc1F)NC1CCN(Cc2ccc3cc(F)ccc3c2)CC1,0.924412072,0.439777367,0.75,532.635,5.7433,3.966535984
COc1ccc(CNC(=O)CSc2nc(-c3ccc(C)cc3)n[nH]2)cc1,0.924373865,0.62620095,0.25,368.462,3.19722,2.112805489
CCNC(=O)c1ccc(N(Cc2cncc(F)c2)C(=O)c2ccc(C)nc2)nc1,0.924369991,0.695709833,0.25,393.422,2.91582,2.500933402
Cc1cc(C(NC(=O)CNC(=O)c2ccc(Cl)cc2)c2ccccc2F)nn1C,0.924344361,0.650174755,0.25,414.868,3.15662,2.776795343
Cc1ccc(NC(=O)c2cc(C(=O)Nc3cc(F)cc(C4=CCN(C(=O)C(C)(C)C)CC4)c3)ccn2)cc1F,0.924296975,0.432336576,0.5,532.591,5.83462,2.715890955
O=C(NC1CCCN(Cc2ccccc2F)C1)c1cn(-c2ccc(Cl)cn2)cn1,0.924292147,0.695455406,0.5,413.884,3.4542,2.860922388
COCC(C)N1CCCN(c2cc(F)cc(NC(=O)c3cc(Cl)cc(C(=O)Nc4ccc(C)c(F)c4)c3)c2)CC1,0.924258709,0.34857697,0.75,571.068,5.97822,2.994377667
CCc1ccccc1NC(=O)c1cc(S(=O)(=O)N2CCC(NC(=O)c3cc(F)ccc3C)CC2)ccc1C,0.924179673,0.450926549,0.5,537.657,4.84034,2.319403021
CCn1nccc1C(=O)NCC(C)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,0.924169958,0.607811762,0.5,410.905,4.3422,2.55196424
Cc1ccccc1NC(=O)c1ccnc(C(=O)Nc2ccc(N3C(=O)CCC3C)c(F)c2)c1,0.924128592,0.601614132,0.5,446.482,4.54902,2.770493
Cc1cc(F)ccc1S(=O)(=O)NC(Cc1ccccc1Cl)c1ccc(N2CCC(N(C)C)C2)c(C)n1,0.924025893,0.448846027,0.75,531.097,4.89354,3.441588231
CCC(=O)N(c1ccc(NC(=O)c2ccccn2)cc1)C1CCN(Cc2ccc(Cl)cc2)C1,0.923958719,0.535949657,0.5,462.981,5.0048,2.720830756
CC(C)(C)c1ccc(CN2CCC(NC(=O)c3cccc(-c4ccncc4)n3)CC2)s1,0.923949838,0.620687265,0.75,434.609,4.897,2.542537066
O=C(Nc1ccccc1C(=O)Nc1ccc(F)cc1C(=O)N1CCCCC1)c1cccnc1,0.923949122,0.6095881,0.5,446.482,4.3514,2.068537726
O=C(Nc1cccnc1)c1cc(C(=O)Nc2cccc(F)c2)cc(C(=O)N2CCCCC2)c1,0.923949122,0.6095881,0.5,446.482,4.3514,2.123922341
O=C(COC(=O)c1ccc(F)c(NC(=O)c2ccccn2)c1)NCCc1ccc(Cl)cc1,0.923948705,0.505282462,0.5,455.873,3.6421,2.050820914
Cn1cc(Br)cc1C(=O)N(c1ccc(Cl)cc1)C(C(=O)NC(C)(C)C)c1cccnc1,0.92392242,0.524213292,0.5,503.828,5.1388,3.011118992
CC(N=c1nc(N2CCC(N(C)C)C2)cc[nH]1)c1ccc(F)c(-c2cccnc2F)c1,0.923912942,0.636657536,0.5,424.499,3.5521,3.910688728
Cc1cc(-c2ccc(C(=O)Nc3ccc(C(=O)N4CCN(C)CC4)cc3)nc2)c(C)cn1,0.923899233,0.687782253,0.5,429.524,3.40034,2.278549063
Cc1c(C(=O)Nc2cc(F)c(N3CCCN(C(C)C)CC3)cc2F)cc(C(C)C)n1Cc1ccco1,0.923898935,0.433369115,0.75,498.618,6.01222,2.773803109
Cc1ccc(C(=O)NCCn2cc(NC(=O)c3cccnc3)cn2)c(C)c1C,0.923883021,0.69125385,0.25,377.448,2.88566,2.242044935
CCc1nc(C(=O)NCc2ncccc2C)ccc1N(C)C(=O)c1cccc(C#N)c1,0.923855782,0.667485481,0.5,413.481,3.4257,2.612540308
O=C(NC1CN(C(=O)c2ccccc2F)CC1NC(=O)c1ccc(Cl)cc1)c1ccncc1,0.923822701,0.604538648,0.25,466.9,2.9271,2.966207464
Cc1ccc(NC(=O)c2cc(C)n(CCC(=O)NCc3ccccc3Cl)n2)cc1,0.923812449,0.614934117,0.5,410.905,4.11214,2.057853102
Cc1ccc(C(=O)Nc2cccnc2)cc1NC(=O)Cc1cccc(N2CCCC2=O)c1,0.923788428,0.621933549,0.25,428.492,3.95032,2.143052043
Cc1cn(Cc2ccc(C(=O)NS(=O)(=O)c3ccccc3Cl)cc2)c(C)c1C(F)(F)F,0.923786163,0.573723847,0.5,470.9,4.94414,2.520876781
O=C(NC(Cc1ccc(F)c(F)c1)C(=O)Nc1cccnc1)c1ccc(Cl)nc1,0.923777282,0.603215551,0.25,416.815,3.388,2.631925779
O=C(NCc1ccc(Cl)c(Cl)c1)c1ccnc(C(=O)NCc2ccncc2)c1,0.92375803,0.644051663,0.25,415.28,3.6434,2.094258122
CC1CCCN1C1CCN(c2cc(F)cc(NC(=O)c3cnn(C(C)c4ccccc4)c3)c2)C1,0.923757851,0.5646164,1,461.585,4.9468,3.53976196
Cc1ccc(C(=O)Nc2c(C)cc(N3CCCN(C)C3=O)cc2Cl)nc1C1CCN(C(=O)c2ccccn2)CC1,0.923703849,0.457538749,1,561.086,5.28084,2.874488363
Cc1nn(Cc2ccc(Cl)cc2)c(C)c1NC(=O)C1CCN(C(=O)c2ccc(Cl)cc2)CC1,0.923703671,0.530294655,0.5,485.415,5.34594,2.134689681
Cc1ncccc1C(=O)Nc1ccc(C(=O)NCC(=O)N2CCCC(COc3ccccc3)C2)cc1,0.923688412,0.505863647,0.5,486.572,3.68972,2.666981038
O=C(O)c1ccccc1SCc1nc(C[S+]([O-])c2ccc(Cl)cc2)ccc1F,0.92368567,0.408945929,0.5,435.929,5.1724,3.499497763
CC(NC(=O)C(Cc1ccc(C(=O)OC(C)(C)C)cc1)NC(=O)c1ccc(Cl)o1)c1ccc(Cl)cc1,0.923678637,0.360482282,0.75,531.436,5.7602,3.066913812
COCc1cc(-c2ccc(N3CCC(NC(=O)c4cccnc4)C3)cc2)ccn1,0.923674703,0.701815922,0.25,388.471,3.2987,2.700324011
O=C(NC(C(=O)NC1CCN(Cc2ccccc2)CC1)c1cccs1)c1cccc(F)c1,0.923655689,0.567676008,0.5,451.567,4.1391,2.624206253
Cc1onc(-c2cccnc2)c1C(=O)NCCc1ccc(N2CCCC2=O)cc1,0.923636138,0.698506265,0.25,390.443,3.14432,2.298975911
Cc1ncc(NC(=O)c2ccc(N3CCC3)cc2)cc1C(=O)Nc1ccccc1Cl,0.923591852,0.623753688,0.5,420.9,4.75812,2.007045254
O=C(Nc1cccnc1)c1cccc(NC(=O)c2ccc(N3CCCC3)c(Cl)c2)c1,0.923587859,0.618951785,0.5,420.9,4.8398,1.983007189
O=C(NC1CC1)c1ccc(NCc2cncnc2)cc1C=Cc1ccc(Cl)cc1F,0.923574924,0.528859606,0.5,422.891,4.9438,2.572698541
Cc1cc(C(=O)NCc2ccnc(Cl)c2)cc(C(=O)NCc2ccccn2)n1,0.923527956,0.625295286,0.25,395.85,2.69342,2.325004275
Cc1cc(Cl)ccc1CNC(=O)c1ccnc(C(=O)NCc2cncnc2)c1,0.923527956,0.668435899,0.25,395.85,2.69342,2.293601199
Cc1ncsc1C(=O)Nc1cc(-c2ccc(C(=O)NCC3CC3)cc2)ccc1F,0.923453331,0.622552961,0.5,409.486,4.64972,2.215643533
Cc1c(C(=O)NC(C)Cc2ccc(Cl)c(Cl)c2)cnn1-c1cnccn1,0.923446655,0.722156101,0.25,390.274,3.63852,2.819404847
Cc1ccc(C(=O)Nc2ccc(Sc3ccncc3)c(F)c2)c(N2CCCCCC2)n1,0.923426092,0.555287081,0.75,436.556,5.70802,2.42225755
COc1cc(F)ccc1CNC(=O)c1cccc(-c2cc(=NC(C)C)[nH]c(C)n2)c1,0.923419714,0.651618314,0.25,408.477,3.77192,2.742871835
O=C(c1ccncc1)c1cc(Cl)[nH]c(=NC2CCN(C(=O)c3ccc(Cl)cn3)CC2)c1,0.923381805,0.480369231,0.5,456.333,3.548,3.104203963
CC1Cc2ccccc2N1CC(=O)Nc1ccc(Cl)cc1NC(=O)c1ccncc1,0.92336899,0.642061944,0.5,420.9,4.377,2.632148123
O=C(NCC(=O)N1CCN(C(c2ccc(F)cc2)c2ccc(Cl)cc2)CC1)c1ccc(Br)o1,0.923353374,0.505864066,0.5,534.813,4.4982,2.753548535
CC(NC1CCN(Cc2ccc(Cl)c(NC(=O)C(C)(C)C)c2)CC1)c1ccc(S(=O)(=O)c2ccccc2)cc1,0.923344016,0.3259067,0.75,568.183,6.4726,2.901289874
CN1CCN(C(=O)c2ccc(NC(=O)c3nc(-c4ccncc4F)[nH]c3Cl)cc2)CC1,0.92334199,0.647564755,0.5,442.882,2.9041,2.563485172
COc1cc(N2C(=O)c3ccccc3C2=O)c(Cl)cc1NC(=O)c1cc(F)cc(C)n1,0.923279166,0.61397268,0.75,439.83,4.24402,2.394793865
O=C(Cc1ccc(NC(=O)C2CCN(C(=O)c3ccncc3)CC2)cc1)Nc1cc(F)ccc1C(=O)N1CCC1,0.923277259,0.471745787,0.75,543.599,3.7387,2.348677597
